store_name,store_number,address,address2,city,state,zip_code,country,phone_number,latitude,longitude,store_hours,other_fields,coming_soon
Indian School & N 5th,3472496,450 W Indian School Rd,,"Phoenix,",AZ,85013,US,,,,,,
I17 & Bethany Home,3472826,2460 W Bethany Home Rd,,"Phoenix,",AZ,85015,US,,,,,,
48th & Broadway,3472830,4610 S 48th St,,"Phoenix,",AZ,85040,US,,,,,,
75th & Encanto,3472730,2040 N 75th Ave,,"Phoenix,",AZ,85035,US,,,,,,
Rural & Spence,3472498,1346 South Rural Road,,"Tempe,",AZ,85281,US,,,,,,
Hayden & Thomas,3472495,2955 N Hayden Rd,,"Scottsdale,",AZ,85251,US,,,,,,
I17 & Thunderbird,3473043,2910 W Thunderbird Rd,,"Phoenix,",AZ,85053,US,,,,,,
Chandler & Southgate,3472732,7375 W Chandler Blvd,,"Chandler,",AZ,85226,US,,,,,,
Broadway & Dobson,3472611,1947 W Broadway Rd,,"Mesa,",AZ,85202,US,,,,,,
Bell & 29th,3472632,2901 E Bell Rd,,"Phoenix,",AZ,85032,US,,,,,,
Hwy 69 - Glendale,3472747,4280 W Bell Rd,,"Glendale,",AZ,85308,US,,,,,,
90th & Mountain View,3472795,9990 N 90th St,,"Scottsdale,",AZ,85258,US,,,,,,
Dysart & Van Buren,3472693,1460 North Dysart Road,,"Avondale,",AZ,85323,US,,,,,,
Bell & 89th,3472790,8922 W Bell Rd,,"Peoria,",AZ,85382,US,,,,,,
West Indian School & Litchfield,3472833,14251 West Indian School Bypass,,"Goodyear,",AZ,85395,US,,,,,,
Broadway & Lindsay,3472834,2747 E Broadway Rd,,"Mesa,",AZ,85204,US,,,,,,
Hwy 287 - Casa Grande,3472501,405 E Florence Blvd,,"Casa Grande,",AZ,85122,US,,,,,,
University & Mesa,3472550,2201 N Mesa St,,"El Paso,",TX,79902,US,,,,,,
Paisano & Piedras,3472573,2130 E Paisano Dr,,"El Paso,",TX,79905,US,,,,,,
Dyer & Tompkins,3472629,3500 Dyer St,,"El Paso,",TX,79930,US,,,,,,
Montana & Trowbridge,3472453,5600 Montana Ave,,"El Paso,",TX,79925,US,,,,,,
Sunland Park & Cromo,3472488,650 Sunland Park Dr,,"El Paso,",TX,79912,US,,,,,,
Airway & Edgemere,3472628,1230 Airway Blvd.,,"El Paso,",TX,79925,US,,,,,,
Hwy 54 & Dyer,3472537,8101 Dyer St,,"El Paso,",TX,79904,US,,,,,,
I10 & Hunter,3472606,7400 Gateway Blvd E,,"El Paso,",TX,79915,US,,,,,,
Montana & Rutherglen,3472418,9500 Montana Ave,,"El Paso,",TX,79925,US,,,,,,
Resler & Redd,3472760,870 N Resler Dr,,"El Paso,",TX,79912,US,,,,,,
N Loop & Yarbrough,3472579,8055 North Loop,,"El Paso,",TX,79915,US,,,,,,
Yarbrough & Vista Del Sol,3472377,1198 N Yarbrough Dr,,"El Paso,",TX,79925,US,,,,,,
Doniphan & Thorn,3472622,5270 Doniphan Dr,,"El Paso,",TX,79932,US,,,,,,
I10 & Lomaland,3472707,11075 Gateway West,,"El Paso,",TX,79935,US,,,,,,
Lee Trevino & Weston Brent,3472480,1755 N Lee Trevino Dr,,"El Paso,",TX,79936,US,,,,,,
Loop 375 and Hwy 54,3472376,4640 Woodrow Bean Transmountain Dr,,"El Paso,",TX,79924,US,,,,,,
Fairbanks & Dyer,3472605,5779 Fairbanks Dr,,"El Paso,",TX,79924,US,,,,,,
George Dieter & I10,3472714,1310 George Dieter Dr,,"El Paso,",TX,79936,US,,,,,,
Americas Avenue & Alameda,3472577,131 Americas Avenue South,,"El Paso,",TX,79907,US,,,,,,
I10 - Canutillo,3473010,7057 S Desert Blvd,,"Canutillo,",TX,79835,US,,,,,,
Hwy 375 & Montwood,3472755,12140 Montwood Drive,,"El Paso,",TX,79936,US,,,,,,
Montana & Tierra Este,3473106,12302 Montana Ave,,"El Paso,",TX,79938,US,,,,,,
FM 20 - Socorro,3473098,10401 Alameda Ave,,"Socorro,",TX,79927,US,,,,,,
Horizon & Darrington,3473081,13910 Horizon Blvd,,"Horizon City,",TX,79928,US,,,,,,
I-10 & University,3472639,190 East University Avenue,,"Las Cruces,",NM,88005,US,,,,,,
I25 & Lohman,3472848,375 South Telshor Blvd.,,"Las Cruces,",NM,88011,US,,,,,,
Main & Solano,3472370,2460 N Main St,,"Las Cruces,",NM,88001,US,,,,,,
Beach & Airport Fwy,3472477,955 N Beach St,,"Fort Worth,",TX,76111,US,,,,,,
Hemphill & Morningside,3472342,2600 Hemphill St,,"Fort Worth,",TX,76110,US,,,,,,
I30 & Montgomery,3472671,3701 West Fwy,,"Fort Worth,",TX,76107,US,,,,,,
28th & Commerce,3472670,109 N.E. 28th Street,,"Fort Worth,",TX,76106,US,,,,,,
FM 199 & FM 183,3473105,2236 Jacksboro Hwy,,"Fort Worth,",TX,76114,US,,,,,,
Berry & Forest Park,3472706,2401 West Berry Street,,"Fort Worth,",TX,76110,US,,,,,,
Lancaster & Chicago,3472420,4051 E Lancaster Ave,,"Fort Worth,",TX,76103,US,,,,,,
