store_name,store_number,address,address2,city,state,zip_code,country,phone_number,latitude,longitude,store_hours,other_fields,coming_soon
,3739,2811 Hendrickson Drive,,Eau Claire,WI,54701,United States,7158300988,44.7901524,-91.515578,Mon:7:00am - 9:00pm;Tue:7:00am - 9:00pm;Wed:7:00am - 9:00pm;Thu:7:00am - 9:00pm;Fri:7:00am - 9:00pm;Sat:7:00am - 9:00pm;Sun:7:00am - 9:00pm;,,0
,112,805 E. Cloverland Dr.,,Ironwood,MI,49938,United States,9069321128,46.4630153,-90.1560147,"24 hours, 7 days a week",,0
,159,2000 US Hwy 41 West,,Marquette,MI,49855,United States,9062288765,46.5477,-87.4302,"24 hours, 7 days a week",,0
,602,10630 Old Seward Hwy.,,Anchorage,AK,99515,United States,9075225454,61.1245536,-149.8645885,"24 hours, 7 days a week",,0
,157,1845 So. Robert Street,,West St. Paul,MN,55118,United States,6514576684,44.8905,-93.0811,"24 hours, 7 days a week",,0
,155,301 E. Munising,,Munising,MI,49862,United States,9063874872,46.410484,-86.651343,"24 hours, 7 days a week",,0
,152,19 West Adams,,Iron River,MI,49935,United States,9062655958,46.0921711,-88.6386193,Mon:4:30am - 12:00am;Tue:4:30am - 12:00am;Wed:4:30am - 12:00am;Thu:4:30am - 12:00am;Fri:4:30am - 12:00am;Sat:4:30am - 12:00am;Sun:4:30am - 11:00pm;,,0
,607,5497 E. Northern Lights Blvd.,,Anchorage,AK,99508,United States,9073339618,61.1955744,-149.778992,"24 hours, 7 days a week",,0
,605,225 North Boundary Street,,Wasilla,AK,99654,United States,9073762948,61.581387,-149.4388521,"24 hours, 7 days a week",,0
,721,4377 45th Street S.,,Fargo,ND,58104,United States,7012828738,46.8152114,-96.8620455,Mon:6:00am - 11:00pm;Tue:6:00am - 11:00pm;Wed:6:00am - 11:00pm;Thu:6:00am - 11:00pm;Fri:6:00am - 11:00pm;Sat:6:00am - 11:00pm;Sun:6:00am - 11:00pm;,,0
,720,1510 32nd Avenue South,,Fargo,ND,58103,United States,7012374082,46.8324539,-96.8025417,Mon:6:00am - 11
