store_name,store_number,address,address2,city,state,zip_code,country,phone_number,latitude,longitude,store_hours,other_fields,coming_soon
,,"KFC, Vikas Surya Plaza, Sector 4, Dwarka",,Delhi,,,India,,28.5978,77.050472,10:45 - 22:30,,0
,,"Food Street, Terminal 1 D, Domestic Airport",,Delhi,,,India,,28.565824,77.118885,10:45 - 22:30,,0
,,"6 & 7,Scindia House,outer circle, Connaught Place,",,Delhi,,,India,,28.629978,77.221374,10:45 - 22:30,,0
,,"A-12,Inner circle, CP",,Delhi,,,India,,28.633081,77.217743,10:45 - 22:30,,0
,,"Shop No 8-11, Satyam Complex, Janakpuri District Center, New Delhi, Delhi 110058",,Delhi,,,India,,28.630278,77.083,10:45 - 22:30,,0
,,"Plot no. C-1/133, Janak Pur",,Delhi,,,India,,28.620888,77.081492,10:45 - 22:30,,0
,,"3rd Floor, Food Court, Ambience Mall, Vasantkunj",,Delhi,,,India,,28.541369,77.156467,10:45 - 22:30,,0
,,"Ground Floor, h.no:1-7-762,763 & 764, Block no:07, Beside Deo Office,Adalath, Hanmakonda",,Warangal,,,India,,17.996365,79.550917,10:45 - 22:30,,0
,,"Suryabagh situated in N.T.S.No.1678, Block No.47 Alipuram",,Visakhapatnam,,,India,,17.712789,83.301178,10:45 - 22:30,,0
,,"Shop No. 11, E Wing, Kingston Court, Opposite Old Viva College",,Virar,,,India,,19.458023,72.804262,10:45 - 22:30,,0
,,"Old Survey No 213/3, New Survey No. 238/2, Plot No 10 to 21, Pattanur Village, Thiruchitrambalam Panchayat",,Viluppuram,,,India,,11.960689,79.794787,10:45 - 22:30,,0
,,"Sri Karpaga Vinayagar Nagar, Sathanur Village, Chennai -Trichy Highway, GST Road, Near GMR Toll Plaza",,Vikravandi,,,India,,12.043585,79.544363,10:45 - 22:30,,0
,,"3rd Floor, PVP Square, Mogalrajpuram, M G Road",,Vijayawada,,,India,,16.50332,80.642405,10:45 - 22:30,,0
,,"Central Mall, Genda Circle, Wadi Wadi Road, Opposite Central Square Mall,Baroda",,Vadodra,,,India,,22.318233,73.169712,10:45 - 22:30,,0
,,"GF, LAKE CITY MALL PLOT NO. 1 ASHOK NAGAR, MAIN ROAD",,Udaipur,,,India,,24.586543,73.710306,10:45 - 22:30,,0
,," Vela van Hypermarket, Ground floor, Gin Factory road",,Tuticorin,,,India,,8.803896,78.14387,10:45 - 22:30,,0
,,"Beside Bank of Baroda ( Near municipal office junction), VV Mahal road",,Tirupati,,,India,,13.637138,79.422078,10:45 - 22:30,,0
,,"Bharathiyar salai, Cantonment",,Tiruchirappalli,,,India,,10.799951,78.686476,10:45 - 22:30,,0
,,"Selex East Mall, East Fort, Thrissur",,Thrissur,,,India,,10.52395,76.224644,10:45 - 22:30,,0
,,"Door No: 001 QRS Mall Square,Opposite Raymond Showroom MG Road.",,Thiruvananthapuram,,,India,,8.493537,76.947324,10:45 - 22:30,,0
,," 43/642 abhidhana tower, narangapuram",,Thalassery,,,India,,11.748162,75.493946,10:45 - 22:30,,0
,,"Old Survey No 213/3, New Survey No 238/2",,Tamil Nadu,,,India,,11.960255,79.794379,,,0
,,"Ground Floor, Surat Central, IRIS Mall, Opposite Valantine Mall, Surat - Dumus Road",,Surat,,,India,,21.155318,72.764634,10:45 - 22:30,,0
,,"AMR KASSEL GRAND PLAZA, KUNDLI,SONIPAT",,Sonipat,,,India,,28.869422,77.120161,10:45 - 22:30,,0
,,"Upper Ground Floor, K K Tower, D. No. 42-1-52D & 52E, Acheraya Ranga Nagar, MG Road",,Vijayawada,,,India,,16.499765,80.651973,10:45 - 22:30,,0
,,"Vinaynagar, Vajjhala Square, Opp RTC Complex, GVMC Lane,Asilmetta Junction",,Visakhapatnam,,,India,,17.723952,83.308642,10:45 - 22:30,,0
,,"""KFC Restaurant,4th Floor, Food Court,Vega Circle Mall",,Silliguri,,,India,,,,11am - 11pm,,0
,,"3rd Floor, Goldighi Mall, Premtala",,Silchar,,,India,,24.823023,92.799545,10:45 - 22:30,,0
