store_name,store_number,address,address2,city,state,zip_code,country,phone_number,latitude,longitude,store_hours,other_fields,coming_soon
Woodland Hills,18,19920 Ventura Blvd.,,Woodland Hills,CA,91364,US,,34.17195,-118.56664,,,
Upland,45,1837 Foothill Blvd.,,Upland,CA,91786,US,,34.10724,-117.68629,,,
Ontario (Ontario Mills),144,4310 E. Ont Mills Pkwy.,,Ontario,CA,91764,US,,34.06834,-117.55714,,,
San Bernardino (Tippecanoe),31,1065 Harriman Pl.,,San Bernardino,CA,92408,US,,34.06638,-117.26181,,,
Ontario (Vineyard & G St.),34,1891 E. G Street,,Ontario,CA,91764,US,,34.06922,-117.61145,,,
La Verne,3,2098 Foothill Blvd.,,La Verne,CA,91750,US,,34.11313,-117.76564,,,
Pomona (Indian Hill Blvd.),8,1851 Indian Hill,,Pomona,CA,91767,US,,34.07792,-117.71965,,,
Glendora,172,1261 S. Lone Hill,,Glendora,CA,91740,US,,34.11673,-117.82941,,,
Temecula (Highway 79),200,30697 Temecula Pky,,Temecula,CA,92592,US,,33.47588,-117.12363,,,
Temecula (Jefferson Ave.),62,27700 Jefferson Ave.,,Temecula,CA,92590,US,,33.51498,-117.159,,,
Murrieta,212,39697 Avenida Acacias,,Murrieta,CA,92563,US,,33.57324,-117.17903,,,
Hemet,52,2885 W. Florida Ave.,,Hemet,CA,92545,US,,33.74698,-117.00175,,,
Menifee,224,30296 Haun Road,,Menifee,CA,92584,US,,33.68112,-117.17501,,,
Escondido,247,1260 W Valley Parkway,,Escondido,CA,92029,US,,33.11518,-117.1019,,,
San Marcos,185,583 Grand Ave.,,San Marcos,CA,92078,US,,33.13718,-117.17717,,,
Lake Elsinore,54,331 Railroad Canyon,,Lake Elsinore,CA,92532,US,,33.66356,-117.29851,,,
Oceanside,162,4605 Frazee,,Oceanside,CA,92057,US,,33.23782,-117.29927,,,
Vista,61,2010 Hacienda Dr.,,Vista,CA,92081,US,,33.18455,-117.28496,,,
Cabazon,292,49188 Seminole Dr.,,Cabazon,CA,92230,US,,33.9214,-116.80362,,,
Oceanside,313,936 N. Coast Highway,,Oceanside,CA,92054,US,,33.20394,-117.38399,,,
Carmel Mountain,87,11880 Carmel Mountain Rd.,,San Diego,CA,92128,US,,32.98171,-117.07757,,,
Carlsbad,89,5950 Avenida Encinas,,Carlsbad,CA,92008,US,,33.12509,-117.32465,,,
Thousand Palms,50,72265 Varner Rd.,,Thousand Palms,CA,92276,US,,33.81566,-116.40139,,,
La Quinta,311,78611 Hwy. 111,,La Quinta,CA,92253,US,,33.71257,-116.29265,,,
Poway,254,12890 Gregg Court,,Poway,CA,92064,US,,32.93892,-117.04651,,,
Encinitas,295,130 Calle Magdalena,,Encinitas,CA,92024,US,,33.04729,-117.28499,,,
Mira Mesa,68,9410 Mira Mesa Blvd.,,San Diego,CA,92126,US,,32.91764,-117.12193,,,
Indio,51,82043 Hwy. 111,,Indio,CA,92201,US,,33.71425,-116.23308,,,
Moreno Valley,44,23035 Hemlock,,Moreno Valley,CA,92557,US,,33.94211,-117.26014,,,
Yucaipa,318,31465 Avenue E,,Yucaipa,CA,92399,US,,34.02775,-117.11733,,,
Santee,279,9414 Mission Gorge Rd.,,Santee,CA,92071,US,,32.83901,-116.99388,,,
El Cajon,73,1541 N. Magnolia Ave.,,El Cajon,CA,92020,US,,32.8194,-116.96199,,,
Rancho Santa Margarita,281,30121 Santa Margarita Pkwy.,,Rancho Santa Margarita,CA,92688,US,,33.64253,-117.60524,,,
Fresno (Blackstone & Nees),173,8010 N. Blackstone,,Fresno,CA,93720,US,,36.85229,-119.7904,,,
Clovis,220,382 N. Clovis Ave.,,Clovis,CA,93612,US,,36.83692,-119.70056,,,
Fresno (Blackstone & Ashlan),83,4302 N. Blackstone Ave.,,Fresno,CA,93726,US,,36.79612,-119.78992,,,
Fresno (Shaw),82,5106 W. Shaw St.,,Fresno,CA,93722,US,,36.8085,-119.88316,,,
Merced,91,1579 M L King Jr Way,,Merced,CA,95340,US,,37.29835,-120.48184,,,
Fresno (2nd Street),93,2657 S. Second St.,,Fresno,CA,93706,US,,36.70482,-119.77024,,,
Turlock,161,3071 Countryside Dr.,,Turlock,CA,95380,US,,37.5205,-120.8817,,,
Hanford,291,280 S. 12th Ave.,,Hanford,CA,93230,US,,36.32131,-119.67359,,,
Santa Nella,267,28900 Henry Miller Rd.,,Santa Nella,CA,95322,US,,37.101,-121.0146,,,
Ukiah,321,1351 N. State St.,,Ukiah,CA,95482,US,,39.16879,-123.2109,,,
Laguna Niguel (La Paz),94,27380 La Paz Rd.,,Laguna Niguel,CA,92677,US,,33.56497,-117.70737,,,
Laguna Hills (El Toro),170,24001 Avenida de la Carlota,,Laguna Hills,CA,92653,US,,33.61331,-117.70842,,,
Laguna Niguel (Avery Pkwy.),28,28782 Camino Capistrano,,San Juan Capistrano,CA,92675,US,,33.5453,-117.67383,,,
Foothill Ranch,97,26482 Towne Centre,,Foothill Ranch,CA,92610,US,,33.68158,-117.66941,,,
Irvine,67,4115 Campus Drive,,Irvine,CA,92612,US,,33.65015,-117.84063,,,
Redondo Beach,92,3801 Inglewood Ave.,,Redondo Beach,CA,90278,US,,33.89208,-118.36179,,,
Gardena,310,1701 Artesia Blvd.,,Gardena,CA,90248,US,,33.8732,-118.30729,,,
Torrance,270,20150 Hawthorne Blvd,,Torrance,CA,90503,US,,33.84883,-118.35312,,,
Inglewood,166,3411 W. Century Blvd.,,Inglewood,CA,90301,US,,33.94579,-118.33238,,,
El Segundo,309,600 N. Sepulveda Blvd.,,El Segundo,CA,90245,US,,33.92387,-118.39582,,,
Torrance (Carson St.),30,730 W. Carson,,Torrance,CA,90502,US,,33.83114,-118.28839,,,
Westchester,117,9149 S. Sepulveda Blvd.,,Los Angeles,CA,90045,US,,33.95369,-118.39677,,,
Torrance (Crenshaw & Lomita),75,24445 Crenshaw Blvd.,,Torrance,CA,90505,US,,33.80279,-118.32835,,,
Huntington Park,74,6000 Pacific Blvd.,,Huntington Park,CA,90255,US,,33.98704,-118.2248,,,
South Gate,287,4601 Firestone Blvd.,,South Gate,CA,90280,US,,33.95274,-118.18831,,,
Culver City,140,13425 Washington Blvd.,,Marina Del Rey,CA,90292,US,,33.99165,-118.44626,,,
San Pedro,151,1090 N. Western Ave.,,San Pedro,CA,90732,US,,33.75336,-118.30862,,,
West Los Angeles,55,9245 W. Venice Blvd.,,Los Angeles,CA,90034,US,,34.02646,-118.39427,,,
Signal Hill,265,799 E. Spring St.,,Signal Hill,CA,90755,US,,33.81199,-118.18333,,,
Lakewood,40,5820 Bellflower Blvd.,,Lakewood,CA,90713,US,,33.86098,-118.12471,,,
Downey,112,8767 Firestone Blvd.,,Downey,CA,90241,US,,33.93609,-118.12421,,,
Long Beach (Los Coyotes Diagonal),60,4600 Los Coyotes Dgl.,,Long Beach,CA,90815,US,,33.79119,-118.14011,,,
Cerritos,305,10900 Alondra Blvd.,,Cerritos,CA,90703,US,,33.88714,-118.1021,,,
Westwood,119,922 Gayley,,Los Angeles,CA,90024,US,,34.06306,-118.44803,,,
Kettleman City,95,33464 Bernard Dr.,,Kettleman City,CA,93239,US,,35.98616,-119.95924,,,
Visalia,106,1933 S. Mooney Blvd.,,Visalia,CA,93277,US,,36.31346,-119.31423,,,
Napa,126,820 Imola Ave.,,Napa,CA,94559,US,,38.28112,-122.27624,,,
Fairfield,125,1364 Holiday Lane,,Fairfield,CA,94534,US,,38.25727,-122.0647,,,
Gilroy,100,641 Leavesley Rd.,,Gilroy,CA,95020,US,,37.0238,-121.56419,,,
Morgan Hill,198,895 Cochrane Rd.,,Morgan Hill,CA,95037,US,,37.15249,-121.6548,,,
Salinas,99,151 Kern St.,,Salinas,CA,93905,US,,36.67993,-121.6409,,,
San Jose (Santa Teresa Blvd.),142,5611 Santa Teresa,,San Jose,CA,95123,US,,37.24904,-121.85943,,,
Seaside,312,1350 Del Monte Blvd.,,Seaside,CA,93955,US,,36.60592,-121.85847,,,
San Jose (Capitol & Tully),158,2950 E. Capitol Expy.,,San Jose,CA,95148,US,,37.33009,-121.81133,,,
San Jose,240,550 Newhall Drive,,San Jose,CA,95110,US,,37.3503,-121.92187,,,
Sunnyvale,130,604 E. El Camino Real,,Sunnyvale,CA,94087,US,,37.36097,-122.02497,,,
Santa Clara,176,3001 Mission College,,Santa Clara,CA,95054,US,,37.388,-121.98201,,,
